filename,speech_name,noise_name,realization,SNR,technique,llr,snrg
F200501_VACUUM3_5,F200501,VACUUM,3,5.0,wiener,,5.971864461898804
F200501_VACUUM3_10,F200501,VACUUM,3,10.0,wiener,,5.387369394302368
F200501_VACUUM3_20,F200501,VACUUM,3,20.0,wiener,,3.2193422317504883
F200501_VACUUM3_inf,F200501,VACUUM,3,inf,wiener,,
F200501_VACUUM4_-20,F200501,VACUUM,4,-20.0,wiener,,7.142014503479004
F200501_VACUUM4_-10,F200501,VACUUM,4,-10.0,wiener,,7.1353718638420105
F200501_VACUUM4_-5,F200501,VACUUM,4,-5.0,wiener,,6.997554302215576
F200501_VACUUM4_0,F200501,VACUUM,4,0.0,wiener,,6.650784015655518
F200501_VACUUM4_5,F200501,VACUUM,4,5.0,wiener,,6.138942241668701
F200501_VACUUM4_10,F200501,VACUUM,4,10.0,wiener,,5.481854677200317
F200501_VACUUM4_20,F200501,VACUUM,4,20.0,wiener,,4.149949550628662
F200501_VACUUM4_inf,F200501,VACUUM,4,inf,wiener,,
F200501_WASHING0_-20,F200501,WASHING,0,-20.0,wiener,,13.950332403182983
F200501_WASHING0_-10,F200501,WASHING,0,-10.0,wiener,,12.381473630666733
F200501_WASHING0_-5,F200501,WASHING,0,-5.0,wiener,,11.004859209060669
F200501_WASHING0_0,F200501,WASHING,0,0.0,wiener,,10.296452045440674
F200501_WASHING0_5,F200501,WASHING,0,5.0,wiener,,9.061721563339233
F200501_WASHING0_10,F200501,WASHING,0,10.0,wiener,,7.44293212890625
F200501_WASHING0_20,F200501,WASHING,0,20.0,wiener,,3.3885550498962402
F200501_WASHING0_inf,F200501,WASHING,0,inf,wiener,,
F200501_WASHING1_-20,F200501,WASHING,1,-20.0,wiener,,15.675418078899384
F200501_WASHING1_-10,F200501,WASHING,1,-10.0,wiener,,11.94279819726944
F200501_WASHING1_-5,F200501,WASHING,1,-5.0,wiener,,10.948465466499329
F200501_WASHING1_0,F200501,WASHING,1,0.0,wiener,,9.955800175666809
F200501_WASHING1_5,F200501,WASHING,1,5.0,wiener,,9.3910551071167
F200501_WASHING1_10,F200501,WASHING,1,10.0,wiener,,7.8566694259643555
F200501_WASHING1_20,F200501,WASHING,1,20.0,wiener,,3.8105130195617676
F200501_WASHING1_inf,F200501,WASHING,1,inf,wiener,,
F200501_WASHING2_-20,F200501,WASHING,2,-20.0,wiener,,15.746894776821136
F200501_WASHING2_-10,F200501,WASHING,2,-10.0,wiener,,12.459091544151306
F200501_WASHING2_-5,F200501,WASHING,2,-5.0,wiener,,11.49505615234375
F200501_WASHING2_0,F200501,WASHING,2,0.0,wiener,,10.660598278045654
F200501_WASHING2_5,F200501,WASHING,2,5.0,wiener,,9.31179165840149
F200501_WASHING2_10,F200501,WASHING,2,10.0,wiener,,7.556031942367554
F200501_WASHING2_20,F200501,WASHING,2,20.0,wiener,,3.504152297973633
F200501_WASHING2_inf,F200501,WASHING,2,inf,wiener,,
F200501_WASHING3_-20,F200501,WASHING,3,-20.0,wiener,,15.832535922527313
F200501_WASHING3_-10,F200501,WASHING,3,-10.0,wiener,,13.836016356945038
F200501_WASHING3_-5,F200501,WASHING,3,-5.0,wiener,,12.705280780792236
F200501_WASHING3_0,F200501,WASHING,3,0.0,wiener,,11.44091010093689
F200501_WASHING3_5,F200501,WASHING,3,5.0,wiener,,9.898380041122437
F200501_WASHING3_10,F200501,WASHING,3,10.0,wiener,,7.733578681945801
F200501_WASHING3_20,F200501,WASHING,3,20.0,wiener,,4.039433002471924
F200501_WASHING3_inf,F200501,WASHING,3,inf,wiener,,
F200501_WASHING4_-20,F200501,WASHING,4,-20.0,wiener,,15.244270861148834
F200501_WASHING4_-10,F200501,WASHING,4,-10.0,wiener,,12.677931189537048
F200501_WASHING4_-5,F200501,WASHING,4,-5.0,wiener,,11.470948457717896
F200501_WASHING4_0,F200501,WASHING,4,0.0,wiener,,10.793044567108154
F200501_WASHING4_5,F200501,WASHING,4,5.0,wiener,,9.77284550666809
F200501_WASHING4_10,F200501,WASHING,4,10.0,wiener,,8.22866678237915
F200501_WASHING4_20,F200501,WASHING,4,20.0,wiener,,3.8253092765808105
F200501_WASHING4_inf,F200501,WASHING,4,inf,wiener,,
F200502_SNOW0_-20,F200502,SNOW,0,-20.0,wiener,,15.013044476509094
F200502_SNOW0_-10,F200502,SNOW,0,-10.0,wiener,,11.046342477202415
F200502_SNOW0_-5,F200502,SNOW,0,-5.0,wiener,,8.735467791557312
F200502_SNOW0_0,F200502,SNOW,0,0.0,wiener,,7.4555522203445435
F200502_SNOW0_5,F200502,SNOW,0,5.0,wiener,,7.201981544494629
F200502_SNOW0_10,F200502,SNOW,0,10.0,wiener,,6.250380277633667
F200502_SNOW0_20,F200502,SNOW,0,20.0,wiener,,2.1381163597106934
F200502_SNOW0_inf,F200502,SNOW,0,inf,wiener,,
F200502_SNOW1_-20,F200502,SNOW,1,-20.0,wiener,,8.888552188873291
F200502_SNOW1_-10,F200502,SNOW,1,-10.0,wiener,,7.906706631183624
F200502_SNOW1_-5,F200502,SNOW,1,-5.0,wiener,,7.308462411165237
F200502_SNOW1_0,F200502,SNOW,1,0.0,wiener,,6.832095384597778
F200502_SNOW1_5,F200502,SNOW,1,5.0,wiener,,6.225686073303223
F200502_SNOW1_10,F200502,SNOW,1,10.0,wiener,,5.184577703475952
F200502_SNOW1_20,F200502,SNOW,1,20.0,wiener,,1.768791675567627
F200502_SNOW1_inf,F200502,SNOW,1,inf,wiener,,
F200502_SNOW2_-20,F200502,SNOW,2,-20.0,wiener,,12.309523820877075
F200502_SNOW2_-10,F200502,SNOW,2,-10.0,wiener,,10.293692834675312
F200502_SNOW2_-5,F200502,SNOW,2,-5.0,wiener,,9.337242841720581
F200502_SNOW2_0,F200502,SNOW,2,0.0,wiener,,8.535439372062683
F200502_SNOW2_5,F200502,SNOW,2,5.0,wiener,,7.771698236465454
F200502_SNOW2_10,F200502,SNOW,2,10.0,wiener,,6.541240215301514
F200502_SNOW2_20,F200502,SNOW,2,20.0,wiener,,2.2938919067382812
F200502_SNOW2_inf,F200502,SNOW,2,inf,wiener,,
F200502_SNOW3_-20,F200502,SNOW,3,-20.0,wiener,,14.528945088386536
F200502_SNOW3_-10,F200502,SNOW,3,-10.0,wiener,,10.855836272239685
F200502_SNOW3_-5,F200502,SNOW,3,-5.0,wiener,,8.226046860218048
F200502_SNOW3_0,F200502,SNOW,3,0.0,wiener,,7.074074745178223
F200502_SNOW3_5,F200502,SNOW,3,5.0,wiener,,6.8082475662231445
F200502_SNOW3_10,F200502,SNOW,3,10.0,wiener,,5.848735570907593
F200502_SNOW3_20,F200502,SNOW,3,20.0,wiener,,2.020447254180908
F200502_SNOW3_inf,F200502,SNOW,3,inf,wiener,,
F200502_SNOW4_-20,F200502,SNOW,4,-20.0,wiener,,12.730902433395386
F200502_SNOW4_-10,F200502,SNOW,4,-10.0,wiener,,10.597085356712341
F200502_SNOW4_-5,F200502,SNOW,4,-5.0,wiener,,9.037516415119171
F200502_SNOW4_0,F200502,SNOW,4,0.0,wiener,,8.016827702522278
F200502_SNOW4_5,F200502,SNOW,4,5.0,wiener,,7.51767635345459
F200502_SNOW4_10,F200502,SNOW,4,10.0,wiener,,6.399025917053223
F200502_SNOW4_20,F200502,SNOW,4,20.0,wiener,,2.371091842651367
F200502_SNOW4_inf,F200502,SNOW,4,inf,wiener,,
F200502_VACUUM0_-20,F200502,VACUUM,0,-20.0,wiener,,1.8510401248931885
F200502_VACUUM0_-10,F200502,VACUUM,0,-10.0,wiener,,1.7959433794021606
F200502_VACUUM0_-5,F200502,VACUUM,0,-5.0,wiener,,1.74593985080719
F200502_VACUUM0_0,F200502,VACUUM,0,0.0,wiener,,1.6366691887378693
F200502_VACUUM0_5,F200502,VACUUM,0,5.0,wiener,,1.5001070499420166
F200502_VACUUM0_10,F200502,VACUUM,0,10.0,wiener,,1.3616859912872314
F200502_VACUUM0_20,F200502,VACUUM,0,20.0,wiener,,0.8997845649719238
F200502_VACUUM0_inf,F200502,VACUUM,0,inf,wiener,,
F200502_VACUUM1_-20,F200502,VACUUM,1,-20.0,wiener,,4.91765022277832
F200502_VACUUM1_-10,F200502,VACUUM,1,-10.0,wiener,,4.813788533210754
F200502_VACUUM1_-5,F200502,VACUUM,1,-5.0,wiener,,4.625530950725079
F200502_VACUUM1_0,F200502,VACUUM,1,0.0,wiener,,4.180527627468109
F200502_VACUUM1_5,F200502,VACUUM,1,5.0,wiener,,3.790978193283081
F200502_VACUUM1_10,F200502,VACUUM,1,10.0,wiener,,3.4040892124176025
F200502_VACUUM1_20,F200502,VACUUM,1,20.0,wiener,,2.4300289154052734
F200502_VACUUM1_inf,F200502,VACUUM,1,inf,wiener,,
F200502_VACUUM2_-20,F200502,VACUUM,2,-20.0,wiener,,9.335180521011353
F200502_VACUUM2_-10,F200502,VACUUM,2,-10.0,wiener,,8.814331442117691
F200502_VACUUM2_-5,F200502,VACUUM,2,-5.0,wiener,,8.231388628482819
F200502_VACUUM2_0,F200502,VACUUM,2,0.0,wiener,,7.490068674087524
F200502_VACUUM2_5,F200502,VACUUM,2,5.0,wiener,,6.665635108947754
F200502_VACUUM2_10,F200502,VACUUM,2,10.0,wiener,,5.540432929992676
F200502_VACUUM2_20,F200502,VACUUM,2,20.0,wiener,,3.4852218627929688
F200502_VACUUM2_inf,F200502,VACUUM,2,inf,wiener,,
F200502_VACUUM3_-20,F200502,VACUUM,3,-20.0,wiener,,11.606046557426453
F200502_VACUUM3_-10,F200502,VACUUM,3,-10.0,wiener,,10.69618359208107
F200502_VACUUM3_-5,F200502,VACUUM,3,-5.0,wiener,,9.764011204242706
F200502_VACUUM3_0,F200502,VACUUM,3,0.0,wiener,,8.731833696365356
F200502_VACUUM3_5,F200502,VACUUM,3,5.0,wiener,,7.491213083267212
F200502_VACUUM3_10,F200502,VACUUM,3,10.0,wiener,,6.356322765350342
F200502_VACUUM3_20,F200502,VACUUM,3,20.0,wiener,,3.3054423332214355
F200502_VACUUM3_inf,F200502,VACUUM,3,inf,wiener,,
F200502_VACUUM4_-20,F200502,VACUUM,4,-20.0,wiener,,5.138223171234131
F200502_VACUUM4_-10,F200502,VACUUM,4,-10.0,wiener,,4.86846923828125
F200502_VACUUM4_-5,F200502,VACUUM,4,-5.0,wiener,,4.2206742614507675
F200502_VACUUM4_0,F200502,VACUUM,4,0.0,wiener,,3.959749937057495
F200502_VACUUM4_5,F200502,VACUUM,4,5.0,wiener,,3.6297833919525146
F200502_VACUUM4_10,F200502,VACUUM,4,10.0,wiener,,3.0771005153656006
F200502_VACUUM4_20,F200502,VACUUM,4,20.0,wiener,,2.114858627319336
F200502_VACUUM4_inf,F200502,VACUUM,4,inf,wiener,,
F200502_WASHING0_-20,F200502,WASHING,0,-20.0,wiener,,17.66229510307312
F200502_WASHING0_-10,F200502,WASHING,0,-10.0,wiener,,14.39165860414505
F200502_WASHING0_-5,F200502,WASHING,0,-5.0,wiener,,13.678752779960632
F200502_WASHING0_0,F200502,WASHING,0,0.0,wiener,,12.992242574691772
F200502_WASHING0_5,F200502,WASHING,0,5.0,wiener,,11.70419454574585
F200502_WASHING0_10,F200502,WASHING,0,10.0,wiener,,9.578239917755127
F200502_WASHING0_20,F200502,WASHING,0,20.0,wiener,,5.103368759155273
F200502_WASHING0_inf,F200502,WASHING,0,inf,wiener,,
F200502_WASHING1_-20,F200502,WASHING,1,-20.0,wiener,,15.204227566719055
F200502_WASHING1_-10,F200502,WASHING,1,-10.0,wiener,,13.308019936084747
F200502_WASHING1_-5,F200502,WASHING,1,-5.0,wiener,,12.817603945732117
F200502_WASHING1_0,F200502,WASHING,1,0.0,wiener,,12.210893630981445
F200502_WASHING1_5,F200502,WASHING,1,5.0,wiener,,10.918941497802734
F200502_WASHING1_10,F200502,WASHING,1,10.0,wiener,,8.849616050720215
F200502_WASHING1_20,F200502,WASHING,1,20.0,wiener,,4.140830039978027
F200502_WASHING1_inf,F200502,WASHING,1,inf,wiener,,
F200502_WASHING2_-20,F200502,WASHING,2,-20.0,wiener,,14.884299635887146
F200502_WASHING2_-10,F200502,WASHING,2,-10.0,wiener,,12.58414477109909
F200502_WASHING2_-5,F200502,WASHING,2,-5.0,wiener,,11.819572448730469
F200502_WASHING2_0,F200502,WASHING,2,0.0,wiener,,11.160224676132202
F200502_WASHING2_5,F200502,WASHING,2,5.0,wiener,,10.249756574630737
F200502_WASHING2_10,F200502,WASHING,2,10.0,wiener,,7.302114963531494
F200502_WASHING2_20,F200502,WASHING,2,20.0,wiener,,2.7268075942993164
F200502_WASHING2_inf,F200502,WASHING,2,inf,wiener,,
F200502_WASHING3_-20,F200502,WASHING,3,-20.0,wiener,,15.474608540534973
F200502_WASHING3_-10,F200502,WASHING,3,-10.0,wiener,,13.519808053970337
F200502_WASHING3_-5,F200502,WASHING,3,-5.0,wiener,,13.056061863899231
F200502_WASHING3_0,F200502,WASHING,3,0.0,wiener,,12.299145460128784
F200502_WASHING3_5,F200502,WASHING,3,5.0,wiener,,11.088398694992065
F200502_WASHING3_10,F200502,WASHING,3,10.0,wiener,,9.231233596801758
F200502_WASHING3_20,F200502,WASHING,3,20.0,wiener,,4.44195032119751
F200502_WASHING3_inf,F200502,WASHING,3,inf,wiener,,
F200502_WASHING4_-20,F200502,WASHING,4,-20.0,wiener,,16.732962429523468
F200502_WASHING4_-10,F200502,WASHING,4,-10.0,wiener,,13.35813194513321
F200502_WASHING4_-5,F200502,WASHING,4,-5.0,wiener,,12.94334352016449
F200502_WASHING4_0,F200502,WASHING,4,0.0,wiener,,12.436233758926392
F200502_WASHING4_5,F200502,WASHING,4,5.0,wiener,,11.1660635471344
F200502_WASHING4_10,F200502,WASHING,4,10.0,wiener,,8.84843111038208
F200502_WASHING4_20,F200502,WASHING,4,20.0,wiener,,3.9218759536743164
F200502_WASHING4_inf,F200502,WASHING,4,inf,wiener,,
F200503_SNOW0_-20,F200503,SNOW,0,-20.0,wiener,,13.626258373260498
F200503_SNOW0_-10,F200503,SNOW,0,-10.0,wiener,,10.300786793231964
F200503_SNOW0_-5,F200503,SNOW,0,-5.0,wiener,,8.322804272174835
F200503_SNOW0_0,F200503,SNOW,0,0.0,wiener,,7.402607798576355
F200503_SNOW0_5,F200503,SNOW,0,5.0,wiener,,6.671959161758423
F200503_SNOW0_10,F200503,SNOW,0,10.0,wiener,,5.621154308319092
F200503_SNOW0_20,F200503,SNOW,0,20.0,wiener,,3.5839319229125977
F200503_SNOW0_inf,F200503,SNOW,0,inf,wiener,,
F200503_SNOW1_-20,F200503,SNOW,1,-20.0,wiener,,11.630749702453613
F200503_SNOW1_-10,F200503,SNOW,1,-10.0,wiener,,9.593306630849838
F200503_SNOW1_-5,F200503,SNOW,1,-5.0,wiener,,8.305334448814392
F200503_SNOW1_0,F200503,SNOW,1,0.0,wiener,,7.093070149421692
F200503_SNOW1_5,F200503,SNOW,1,5.0,wiener,,6.072957515716553
F200503_SNOW1_10,F200503,SNOW,1,10.0,wiener,,5.232809782028198
F200503_SNOW1_20,F200503,SNOW,1,20.0,wiener,,3.126828670501709
F200503_SNOW1_inf,F200503,SNOW,1,inf,wiener,,
F200503_SNOW2_-20,F200503,SNOW,2,-20.0,wiener,,14.039954543113708
F200503_SNOW2_-10,F200503,SNOW,2,-10.0,wiener,,11.077680066227913
F200503_SNOW2_-5,F200503,SNOW,2,-5.0,wiener,,9.136691391468048
F200503_SNOW2_0,F200503,SNOW,2,0.0,wiener,,7.880997061729431
F200503_SNOW2_5,F200503,SNOW,2,5.0,wiener,,6.864587068557739
F200503_SNOW2_10,F200503,SNOW,2,10.0,wiener,,5.769432783126831
F200503_SNOW2_20,F200503,SNOW,2,20.0,wiener,,3.530580997467041
F200503_SNOW2_inf,F200503,SNOW,2,inf,wiener,,
F200503_SNOW3_-20,F200503,SNOW,3,-20.0,wiener,,14.518805146217346
F200503_SNOW3_-10,F200503,SNOW,3,-10.0,wiener,,10.639273896813393
F200503_SNOW3_-5,F200503,SNOW,3,-5.0,wiener,,8.422554433345795
F200503_SNOW3_0,F200503,SNOW,3,0.0,wiener,,6.995217204093933
F200503_SNOW3_5,F200503,SNOW,3,5.0,wiener,,6.050020456314087
F200503_SNOW3_10,F200503,SNOW,3,10.0,wiener,,5.076714754104614
F200503_SNOW3_20,F200503,SNOW,3,20.0,wiener,,3.275015354156494
F200503_SNOW3_inf,F200503,SNOW,3,inf,wiener,,
F200503_SNOW4_-20,F200503,SNOW,4,-20.0,wiener,,14.716474413871765
F200503_SNOW4_-10,F200503,SNOW,4,-10.0,wiener,,11.126831695437431
F200503_SNOW4_-5,F200503,SNOW,4,-5.0,wiener,,8.599145412445068
F200503_SNOW4_0,F200503,SNOW,4,0.0,wiener,,7.507506012916565
F200503_SNOW4_5,F200503,SNOW,4,5.0,wiener,,6.590852737426758
F200503_SNOW4_10,F200503,SNOW,4,10.0,wiener,,5.622096061706543
F200503_SNOW4_20,F200503,SNOW,4,20.0,wiener,,3.5033178329467773
F200503_SNOW4_inf,F200503,SNOW,4,inf,wiener,,
F200503_VACUUM0_-20,F200503,VACUUM,0,-20.0,wiener,,6.402045488357544
F200503_VACUUM0_-10,F200503,VACUUM,0,-10.0,wiener,,6.141864359378815
F200503_VACUUM0_-5,F200503,VACUUM,0,-5.0,wiener,,5.910094007849693
F200503_VACUUM0_0,F200503,VACUUM,0,0.0,wiener,,5.431450009346008
F200503_VACUUM0_5,F200503,VACUUM,0,5.0,wiener,,4.669104814529419
F200503_VACUUM0_10,F200503,VACUUM,0,10.0,wiener,,4.1927361488342285
F200503_VACUUM0_20,F200503,VACUUM,0,20.0,wiener,,3.355271816253662
F200503_VACUUM0_inf,F200503,VACUUM,0,inf,wiener,,
F200503_VACUUM1_-20,F200503,VACUUM,1,-20.0,wiener,,11.669815182685852
F200503_VACUUM1_-10,F200503,VACUUM,1,-10.0,wiener,,10.947941020131111
F200503_VACUUM1_-5,F200503,VACUUM,1,-5.0,wiener,,10.142240524291992
F200503_VACUUM1_0,F200503,VACUUM,1,0.0,wiener,,9.060584306716919
F200503_VACUUM1_5,F200503,VACUUM,1,5.0,wiener,,8.05916428565979
F200503_VACUUM1_10,F200503,VACUUM,1,10.0,wiener,,6.867520809173584
F200503_VACUUM1_20,F200503,VACUUM,1,20.0,wiener,,4.855499267578125
F200503_VACUUM1_inf,F200503,VACUUM,1,inf,wiener,,
F200503_VACUUM2_-20,F200503,VACUUM,2,-20.0,wiener,,4.174997806549072
F200503_VACUUM2_-10,F200503,VACUUM,2,-10.0,wiener,,3.8439804315567017
F200503_VACUUM2_-5,F200503,VACUUM,2,-5.0,wiener,,3.141394853591919
F200503_VACUUM2_0,F200503,VACUUM,2,0.0,wiener,,2.883412539958954
F200503_VACUUM2_5,F200503,VACUUM,2,5.0,wiener,,2.600609064102173
F200503_VACUUM2_10,F200503,VACUUM,2,10.0,wiener,,2.297360897064209
F200503_VACUUM2_20,F200503,VACUUM,2,20.0,wiener,,1.9569158554077148
F200503_VACUUM2_inf,F200503,VACUUM,2,inf,wiener,,
F200503_VACUUM3_-20,F200503,VACUUM,3,-20.0,wiener,,10.627638101577759
F200503_VACUUM3_-10,F200503,VACUUM,3,-10.0,wiener,,10.130803221836686
F200503_VACUUM3_-5,F200503,VACUUM,3,-5.0,wiener,,9.000361263751984
F200503_VACUUM3_0,F200503,VACUUM,3,0.0,wiener,,7.732160687446594
F200503_VACUUM3_5,F200503,VACUUM,3,5.0,wiener,,7.058311700820923
F200503_VACUUM3_10,F200503,VACUUM,3,10.0,wiener,,5.9072089195251465
F200503_VACUUM3_20,F200503,VACUUM,3,20.0,wiener,,3.9327359199523926
F200503_VACUUM3_inf,F200503,VACUUM,3,inf,wiener,,
F200503_VACUUM4_-20,F200503,VACUUM,4,-20.0,wiener,,4.47740912437439
F200503_VACUUM4_-10,F200503,VACUUM,4,-10.0,wiener,,4.362702369689941
F200503_VACUUM4_-5,F200503,VACUUM,4,-5.0,wiener,,4.1879963874816895
F200503_VACUUM4_0,F200503,VACUUM,4,0.0,wiener,,3.860568404197693
F200503_VACUUM4_5,F200503,VACUUM,4,5.0,wiener,,3.4629851579666138
F200503_VACUUM4_10,F200503,VACUUM,4,10.0,wiener,,3.0548131465911865
F200503_VACUUM4_20,F200503,VACUUM,4,20.0,wiener,,2.4883079528808594
F200503_VACUUM4_inf,F200503,VACUUM,4,inf,wiener,,
F200503_WASHING0_-20,F200503,WASHING,0,-20.0,wiener,,16.62615269422531
F200503_WASHING0_-10,F200503,WASHING,0,-10.0,wiener,,13.507004976272583
F200503_WASHING0_-5,F200503,WASHING,0,-5.0,wiener,,12.890679836273193
F200503_WASHING0_0,F200503,WASHING,0,0.0,wiener,,11.946197748184204
F200503_WASHING0_5,F200503,WASHING,0,5.0,wiener,,10.037785768508911
F200503_WASHING0_10,F200503,WASHING,0,10.0,wiener,,8.202860355377197
F200503_WASHING0_20,F200503,WASHING,0,20.0,wiener,,5.006439685821533
F200503_WASHING0_inf,F200503,WASHING,0,inf,wiener,,
F200503_WASHING1_-20,F200503,WASHING,1,-20.0,wiener,,9.019443988800049
F200503_WASHING1_-10,F200503,WASHING,1,-10.0,wiener,,8.300372809171677
F200503_WASHING1_-5,F200503,WASHING,1,-5.0,wiener,,7.7955228090286255
F200503_WASHING1_0,F200503,WASHING,1,0.0,wiener,,7.392247915267944
F200503_WASHING1_5,F200503,WASHING,1,5.0,wiener,,6.8901121616363525
F200503_WASHING1_10,F200503,WASHING,1,10.0,wiener,,5.939537286758423
F200503_WASHING1_20,F200503,WASHING,1,20.0,wiener,,3.3646321296691895
F200503_WASHING1_inf,F200503,WASHING,1,inf,wiener,,
F200503_WASHING2_-20,F200503,WASHING,2,-20.0,wiener,,15.04918783903122
F200503_WASHING2_-10,F200503,WASHING,2,-10.0,wiener,,12.561529874801636
F200503_WASHING2_-5,F200503,WASHING,2,-5.0,wiener,,11.466573476791382
F200503_WASHING2_0,F200503,WASHING,2,0.0,wiener,,10.451047420501709
F200503_WASHING2_5,F200503,WASHING,2,5.0,wiener,,9.514442682266235
F200503_WASHING2_10,F200503,WASHING,2,10.0,wiener,,8.043879270553589
F200503_WASHING2_20,F200503,WASHING,2,20.0,wiener,,4.400601387023926
F200503_WASHING2_inf,F200503,WASHING,2,inf,wiener,,
F200503_WASHING3_-20,F200503,WASHING,3,-20.0,wiener,,15.674511790275574
F200503_WASHING3_-10,F200503,WASHING,3,-10.0,wiener,,12.730585932731628
F200503_WASHING3_-5,F200503,WASHING,3,-5.0,wiener,,11.928322315216064
F200503_WASHING3_0,F200503,WASHING,3,0.0,wiener,,10.999844074249268
F200503_WASHING3_5,F200503,WASHING,3,5.0,wiener,,9.989482164382935
F200503_WASHING3_10,F200503,WASHING,3,10.0,wiener,,8.25979471206665
F200503_WASHING3_20,F200503,WASHING,3,20.0,wiener,,4.579501152038574
F200503_WASHING3_inf,F200503,WASHING,3,inf,wiener,,
F200503_WASHING4_-20,F200503,WASHING,4,-20.0,wiener,,14.748817086219788
F200503_WASHING4_-10,F200503,WASHING,4,-10.0,wiener,,11.973772048950195
F200503_WASHING4_-5,F200503,WASHING,4,-5.0,wiener,,10.789374113082886
F200503_WASHING4_0,F200503,WASHING,4,0.0,wiener,,9.498057961463928
F200503_WASHING4_5,F200503,WASHING,4,5.0,wiener,,8.423956632614136
F200503_WASHING4_10,F200503,WASHING,4,10.0,wiener,,7.1407365798950195
F200503_WASHING4_20,F200503,WASHING,4,20.0,wiener,,4.139697551727295
F200503_WASHING4_inf,F200503,WASHING,4,inf,wiener,,
F200504_SNOW0_-20,F200504,SNOW,0,-20.0,wiener,,13.284063339233398
F200504_SNOW0_-10,F200504,SNOW,0,-10.0,wiener,,10.639827996492386
F200504_SNOW0_-5,F200504,SNOW,0,-5.0,wiener,,9.134288132190704
F200504_SNOW0_0,F200504,SNOW,0,0.0,wiener,,7.949548959732056
F200504_SNOW0_5,F200504,SNOW,0,5.0,wiener,,6.8513405323028564
F200504_SNOW0_10,F200504,SNOW,0,10.0,wiener,,5.747212171554565
F200504_SNOW0_20,F200504,SNOW,0,20.0,wiener,,3.1879067420959473
F200504_SNOW0_inf,F200504,SNOW,0,inf,wiener,,
F200504_SNOW1_-20,F200504,SNOW,1,-20.0,wiener,,12.968258261680603
F200504_SNOW1_-10,F200504,SNOW,1,-10.0,wiener,,9.945041313767433
F200504_SNOW1_-5,F200504,SNOW,1,-5.0,wiener,,8.302362263202667
F200504_SNOW1_0,F200504,SNOW,1,0.0,wiener,,6.808138489723206
F200504_SNOW1_5,F200504,SNOW,1,5.0,wiener,,5.81673264503479
F200504_SNOW1_10,F200504,SNOW,1,10.0,wiener,,4.839335680007935
F200504_SNOW1_20,F200504,SNOW,1,20.0,wiener,,2.7556657791137695
F200504_SNOW1_inf,F200504,SNOW,1,inf,wiener,,
F200504_SNOW2_-20,F200504,SNOW,2,-20.0,wiener,,13.913736939430237
F200504_SNOW2_-10,F200504,SNOW,2,-10.0,wiener,,10.729653462767601
F200504_SNOW2_-5,F200504,SNOW,2,-5.0,wiener,,8.980434536933899
F200504_SNOW2_0,F200504,SNOW,2,0.0,wiener,,7.395310401916504
F200504_SNOW2_5,F200504,SNOW,2,5.0,wiener,,6.173802614212036
F200504_SNOW2_10,F200504,SNOW,2,10.0,wiener,,5.2115702629089355
F200504_SNOW2_20,F200504,SNOW,2,20.0,wiener,,2.9000306129455566
F200504_SNOW2_inf,F200504,SNOW,2,inf,wiener,,
F200504_SNOW3_-20,F200504,SNOW,3,-20.0,wiener,,11.352766156196594
F200504_SNOW3_-10,F200504,SNOW,3,-10.0,wiener,,9.365179464221
F200504_SNOW3_-5,F200504,SNOW,3,-5.0,wiener,,8.134220540523529
F200504_SNOW3_0,F200504,SNOW,3,0.0,wiener,,6.95029079914093
F200504_SNOW3_5,F200504,SNOW,3,5.0,wiener,,5.855969190597534
F200504_SNOW3_10,F200504,SNOW,3,10.0,wiener,,4.932601451873779
F200504_SNOW3_20,F200504,SNOW,3,20.0,wiener,,2.95529842376709
F200504_SNOW3_inf,F200504,SNOW,3,inf,wiener,,
F200504_SNOW4_-20,F200504,SNOW,4,-20.0,wiener,,16.902136206626892
F200504_SNOW4_-10,F200504,SNOW,4,-10.0,wiener,,11.273649781942368
F200504_SNOW4_-5,F200504,SNOW,4,-5.0,wiener,,9.288521111011505
F200504_SNOW4_0,F200504,SNOW,4,0.0,wiener,,8.520565032958984
F200504_SNOW4_5,F200504,SNOW,4,5.0,wiener,,7.537519931793213
F200504_SNOW4_10,F200504,SNOW,4,10.0,wiener,,6.281141042709351
F200504_SNOW4_20,F200504,SNOW,4,20.0,wiener,,3.357052803039551
F200504_SNOW4_inf,F200504,SNOW,4,inf,wiener,,
F200504_VACUUM0_-20,F200504,VACUUM,0,-20.0,wiener,,8.836843967437744
F200504_VACUUM0_-10,F200504,VACUUM,0,-10.0,wiener,,8.530362993478775
F200504_VACUUM0_-5,F200504,VACUUM,0,-5.0,wiener,,8.14188539981842
F200504_VACUUM0_0,F200504,VACUUM,0,0.0,wiener,,7.729355096817017
F200504_VACUUM0_5,F200504,VACUUM,0,5.0,wiener,,6.859368085861206
F200504_VACUUM0_10,F200504,VACUUM,0,10.0,wiener,,5.653949975967407
F200504_VACUUM0_20,F200504,VACUUM,0,20.0,wiener,,3.829481601715088
F200504_VACUUM0_inf,F200504,VACUUM,0,inf,wiener,,
F200504_VACUUM1_-20,F200504,VACUUM,1,-20.0,wiener,,9.489843845367432
F200504_VACUUM1_-10,F200504,VACUUM,1,-10.0,wiener,,9.101785197854042
F200504_VACUUM1_-5,F200504,VACUUM,1,-5.0,wiener,,8.288666307926178
F200504_VACUUM1_0,F200504,VACUUM,1,0.0,wiener,,7.177964448928833
