filename,speech_name,noise_name,realization,SNR,technique,pesq,stoi,srmr,llr,csii
F200602_SNOW0_-5,F200602,SNOW,0,-5,binary,1.03403580188751,0.49185810017325,3.4717820257049,1.45269897079268,0.0973769145154364
F200602_SNOW0_0,F200602,SNOW,0,0,binary,1.52831161022186,0.663274957332942,4.16837699857881,1.11725027153459,0.243675838388826
F200602_SNOW0_5,F200602,SNOW,0,5,binary,1.86563694477081,0.784213989455198,5.62810578234324,0.847391738588323,0.39308295784775
F200602_SNOW0_10,F200602,SNOW,0,10,binary,2.18969416618347,0.870293213765172,6.59710901828573,0.596059579557218,0.546468129253374
F200602_SNOW0_20,F200602,SNOW,0,20,binary,2.8156590461731,0.961414096242029,7.54979172689226,0.276789896682059,0.798532259210264
F200602_SNOW0_inf,F200602,SNOW,0,Inf,binary,4.5,0.999999999999998,7.77437774958252,0,1
F200602_SNOW1_-20,F200602,SNOW,1,-20,binary,0.256595730781555,0.136496699681936,3.84629304282546,1.79254052446545,2.23516765168855e-05
F200602_SNOW1_-10,F200602,SNOW,1,-10,binary,0.346616268157959,0.279252010246805,4.07828713557493,1.71911044443148,0.0170358941544124
F200602_SNOW1_-5,F200602,SNOW,1,-5,binary,0.883855164051056,0.420682862348565,4.22096263114427,1.41102455769107,0.0858692410656619
F200602_SNOW1_0,F200602,SNOW,1,0,binary,1.3608124256134,0.596222598385301,4.70311742072694,1.09714035284894,0.186826774653464
F200602_SNOW1_5,F200602,SNOW,1,5,binary,1.79342591762543,0.73484541276499,5.65708992308165,0.823798698352051,0.340045693342674
F200602_SNOW1_10,F200602,SNOW,1,10,binary,2.11383819580078,0.844011365323731,6.77852222329273,0.596702435254814,0.498911702415803
F200602_SNOW1_20,F200602,SNOW,1,20,binary,2.84508967399597,0.961520270213535,7.71158002825275,0.28746196555012,0.783953450403614
F200602_SNOW1_inf,F200602,SNOW,1,Inf,binary,4.5,0.999999999999998,7.77437774958252,0,1
F200602_SNOW2_-20,F200602,SNOW,2,-20,binary,1.0173362493515,0.142196241079327,2.82090009656188,1.76823877965721,0.00419525694117198
F200602_SNOW2_-10,F200602,SNOW,2,-10,binary,0.355184346437454,0.272079075357391,2.59063851419198,1.68641942990974,0.00967008076931218
F200602_SNOW2_-5,F200602,SNOW,2,-5,binary,0.849545955657959,0.415192512018976,2.63241326361398,1.43946219504647,0.0781598240389528
F200602_SNOW2_0,F200602,SNOW,2,0,binary,1.31092476844788,0.58087282523713,3.54323048864738,1.12943598888779,0.208960847560529
F200602_SNOW2_5,F200602,SNOW,2,5,binary,1.73016774654388,0.737156391640516,5.13577309630386,0.885842064021564,0.35705731057364
F200602_SNOW2_10,F200602,SNOW,2,10,binary,2.07738566398621,0.844957746365284,6.42959675092043,0.673876770152952,0.516634048885874
F200602_SNOW2_20,F200602,SNOW,2,20,binary,2.77607369422913,0.956153965911573,7.5431497989703,0.334849268810817,0.787699065438693
F200602_SNOW2_inf,F200602,SNOW,2,Inf,binary,4.5,0.999999999999998,7.77437774958252,0,1
F200602_SNOW3_-20,F200602,SNOW,3,-20,binary,0.145451262593269,0.141571044208181,3.7788557274253,1.72343183212988,0.00431416145213401
F200602_SNOW3_-10,F200602,SNOW,3,-10,binary,0.518685817718506,0.290276607833572,3.67563564180399,1.53587159703399,0.0217923001779605
F200602_SNOW3_-5,F200602,SNOW,3,-5,binary,1.10231065750122,0.44076363912449,3.73692000297701,1.28875891112815,0.10240843064403
F200602_SNOW3_0,F200602,SNOW,3,0,binary,1.48201835155487,0.61627698142929,4.19673648584395,1.07078316687605,0.232821219712346
F200602_SNOW3_5,F200602,SNOW,3,5,binary,1.86795043945313,0.755700047320957,5.35231315028665,0.826714928708894,0.363242097513336
F200602_SNOW3_10,F200602,SNOW,3,10,binary,2.14105272293091,0.858862231589601,6.5021235813612,0.600798461696134,0.510136209279284
F200602_SNOW3_20,F200602,SNOW,3,20,binary,2.82779860496521,0.965526567247085,7.57965608744855,0.260578376696991,0.778360202608879
F200602_SNOW3_inf,F200602,SNOW,3,Inf,binary,4.5,0.999999999999998,7.77437774958252,0,1
F200602_SNOW4_-20,F200602,SNOW,4,-20,binary,0.30143940448761,0.0589589829321978,3.14895026814889,1.81609550187989,0.00826049906811336
F200602_SNOW4_-10,F200602,SNOW,4,-10,binary,1.03376030921936,0.234111441133425,2.04849139007988,1.67226911748022,0.0236521281171472
F200602_SNOW4_-5,F200602,SNOW,4,-5,binary,0.979687988758087,0.390704754430115,2.2342786327962,1.47679758052942,0.0839935283367635
F200602_SNOW4_0,F200602,SNOW,4,0,binary,1.38695394992828,0.573238360716302,3.33594466361097,1.15140038062477,0.20348929704808
F200602_SNOW4_5,F200602,SNOW,4,5,binary,1.73745334148407,0.727674653480553,4.83381322381388,0.890623970764925,0.323568514887447
F200602_SNOW4_10,F200602,SNOW,4,10,binary,2.08979225158691,0.831187327911962,6.37437173865217,0.671281547091796,0.468594653236995
F200602_SNOW4_20,F200602,SNOW,4,20,binary,2.7829954624176,0.950275430496566,7.60784233477416,0.330827500946754,0.758372345129182
F200602_SNOW4_inf,F200602,SNOW,4,Inf,binary,4.5,0.999999999999998,7.77437774958252,0,1
F200602_VACUUM0_-20,F200602,VACUUM,0,-20,binary,1.27616250514984,0.233340586243221,4.00817662097304,1.82653370773065,0.0247117689980342
F200602_VACUUM0_-10,F200602,VACUUM,0,-10,binary,1.0383038520813,0.391582397768041,3.64416845537233,1.75363498319267,0.167009477896005
F200602_VACUUM0_-5,F200602,VACUUM,0,-5,binary,1.33651828765869,0.493068476258196,4.17619142706159,1.65128730613553,0.238834975361777
F200602_VACUUM0_0,F200602,VACUUM,0,0,binary,1.59704220294952,0.609564471744731,5.08440244779413,1.51408210609626,0.330988142035253
F200602_VACUUM0_5,F200602,VACUUM,0,5,binary,1.81743490695953,0.72413529839582,6.19350918609071,1.27275849327946,0.433515192919082
F200602_VACUUM0_10,F200602,VACUUM,0,10,binary,2.11761450767517,0.817222084254857,7.01410417449899,1.00114828814293,0.529986168223803
F200602_VACUUM0_20,F200602,VACUUM,0,20,binary,2.73690581321716,0.944565717369454,7.650342174717,0.527372188099248,0.715187820117071
F200602_VACUUM0_inf,F200602,VACUUM,0,Inf,binary,4.5,0.999999999999998,7.77437774958252,0,1
F200602_VACUUM1_-20,F200602,VACUUM,1,-20,binary,0.820991635322571,0.241808364597552,3.33026414073078,1.89051774986462,0.0455988478520493
F200602_VACUUM1_-10,F200602,VACUUM,1,-10,binary,1.0775660276413,0.406070789439467,3.94600152882103,1.73133624060079,0.189422634156759
F200602_VACUUM1_-5,F200602,VACUUM,1,-5,binary,1.29795527458191,0.50273976512124,4.15406887999462,1.63829406874814,0.274909080709234
F200602_VACUUM1_0,F200602,VACUUM,1,0,binary,1.51841354370117,0.602249879182557,5.39287912632094,1.48965242479451,0.354505000735351
F200602_VACUUM1_5,F200602,VACUUM,1,5,binary,1.76017189025879,0.707802917942611,6.4707779225766,1.30168227521242,0.439999564604564
F200602_VACUUM1_10,F200602,VACUUM,1,10,binary,2.03201174736023,0.815631123693667,7.20601077932539,1.04849199272559,0.530556143829449
F200602_VACUUM1_20,F200602,VACUUM,1,20,binary,2.69466209411621,0.946066256310015,7.70224656748713,0.554790748192694,0.705390589779071
F200602_VACUUM1_inf,F200602,VACUUM,1,Inf,binary,4.5,0.999999999999998,7.77437774958252,0,1
F200602_VACUUM2_-20,F200602,VACUUM,2,-20,binary,0.567592859268188,0.230501028443966,1.70529895065415,1.86800851214885,0.0179102369118204
F200602_VACUUM2_-10,F200602,VACUUM,2,-10,binary,0.697552680969238,0.372049404684752,1.8111849885972,1.77782448325565,0.14206762326028
F200602_VACUUM2_-5,F200602,VACUUM,2,-5,binary,1.13237071037292,0.464697739510356,2.23300727941286,1.66889292443384,0.219213232853461
F200602_VACUUM2_0,F200602,VACUUM,2,0,binary,1.43382060527802,0.564097851001052,3.4085475690071,1.50423311608193,0.309033418906521
F200602_VACUUM2_5,F200602,VACUUM,2,5,binary,1.69050562381744,0.69000278657112,5.09672843598981,1.27989451339218,0.410076589650523
F200602_VACUUM2_10,F200602,VACUUM,2,10,binary,1.98852467536926,0.806055986744103,6.4917980668101,1.04119824575657,0.511295422758005
F200602_VACUUM2_20,F200602,VACUUM,2,20,binary,2.70807027816772,0.951314541247471,7.58772692244956,0.563359911298602,0.708655984215051
F200602_VACUUM2_inf,F200602,VACUUM,2,Inf,binary,4.5,0.999999999999998,7.77437774958252,0,1
F200602_VACUUM3_-20,F200602,VACUUM,3,-20,binary,0.965161204338074,0.326746985775563,7.67053213681943,1.90657744483431,0.0867825108904569
F200602_VACUUM3_-10,F200602,VACUUM,3,-10,binary,1.0278388261795,0.496625721750127,5.79070842986992,1.77335628472736,0.285283190412908
F200602_VACUUM3_-5,F200602,VACUUM,3,-5,binary,1.4584653377533,0.570336620530239,5.892242746234,1.66750754928688,0.356225629536142
F200602_VACUUM3_0,F200602,VACUUM,3,0,binary,1.60824930667877,0.646705182212443,6.20011108797014,1.54661304449167,0.418417585451742
F200602_VACUUM3_5,F200602,VACUUM,3,5,binary,1.87152516841888,0.754754415205345,6.85044695390111,1.30013233941514,0.489288447255885
F200602_VACUUM3_10,F200602,VACUUM,3,10,binary,2.12379050254822,0.841970527442879,7.26915556133626,0.994064777045873,0.569445101432931
F200602_VACUUM3_20,F200602,VACUUM,3,20,binary,2.79013681411743,0.951549323382734,7.67220349955685,0.476010172959276,0.727171947972371
F200602_VACUUM3_inf,F200602,VACUUM,3,Inf,binary,4.5,0.999999999999998,7.77437774958252,0,1
F200602_VACUUM4_-20,F200602,VACUUM,4,-20,binary,0.623283803462982,0.163241035406815,3.47170838867076,1.93429900702074,0.023825273008481
F200602_VACUUM4_-10,F200602,VACUUM,4,-10,binary,0.989462673664093,0.351186914863408,3.81457531091498,1.82772777264042,0.145063682494303
F200602_VACUUM4_-5,F200602,VACUUM,4,-5,binary,1.15267634391785,0.440164536647507,4.09605371331463,1.72480460191749,0.242578633884212
F200602_VACUUM4_0,F200602,VACUUM,4,0,binary,1.40304744243622,0.550936402917761,4.91207476720655,1.5644987661424,0.312284479473648
F200602_VACUUM4_5,F200602,VACUUM,4,5,binary,1.70946478843689,0.679338164624286,6.01751111235828,1.36647391332668,0.406764089235175
F200602_VACUUM4_10,F200602,VACUUM,4,10,binary,1.99927163124084,0.779545648132267,6.87294778440209,1.13363985473346,0.514904672811638
F200602_VACUUM4_20,F200602,VACUUM,4,20,binary,2.61173701286316,0.941594229799983,7.6396248680804,0.585801070654855,0.709320353926548
F200602_VACUUM4_inf,F200602,VACUUM,4,Inf,binary,4.5,0.999999999999998,7.77437774958252,0,1
F200602_WASHING0_-20,F200602,WASHING,0,-20,binary,0.145349115133286,0.214357234578842,4.49114430117309,1.63469535279402,0.0209641045715262
F200602_WASHING0_-10,F200602,WASHING,0,-10,binary,1.16603469848633,0.540633300791426,5.61305321234475,1.21215927202679,0.185608677219284
F200602_WASHING0_-5,F200602,WASHING,0,-5,binary,1.77787029743195,0.715342935433702,6.45132410938052,0.844466665160827,0.368735636031695
F200602_WASHING0_0,F200602,WASHING,0,0,binary,2.1803936958313,0.835703875047356,7.16662645587398,0.57120208905114,0.537877587142343
F200602_WASHING0_5,F200602,WASHING,0,5,binary,2.52884769439697,0.878003389925842,7.7007611155755,0.395276652440956,0.673733359508889
F200602_WASHING0_10,F200602,WASHING,0,10,binary,2.83621001243591,0.90471425227525,7.65874203649519,0.320365593855956,0.790053020674726
F200602_WASHING0_20,F200602,WASHING,0,20,binary,3.42091035842896,0.956844514343448,7.75280157166115,0.133113947537641,0.948619664825258
F200602_WASHING0_inf,F200602,WASHING,0,Inf,binary,4.5,0.999999999999998,7.77437774958252,0,1
F200602_WASHING1_-20,F200602,WASHING,1,-20,binary,0.221272245049477,0.215991668147187,3.49185608655203,1.46239123584852,0.0103389716187483
F200602_WASHING1_-10,F200602,WASHING,1,-10,binary,1.14397370815277,0.542411748707571,3.70912638265864,1.06335671237796,0.183832970068782
F200602_WASHING1_-5,F200602,WASHING,1,-5,binary,1.73525965213776,0.694488144621791,5.36592039062428,0.767338714523368,0.337262637504517
F200602_WASHING1_0,F200602,WASHING,1,0,binary,2.07598090171814,0.79788815571057,6.51341730419638,0.532002140834602,0.489032054331552
F200602_WASHING1_5,F200602,WASHING,1,5,binary,2.36714720726013,0.859684657078692,7.53987857538916,0.410924496763269,0.64281108832485
F200602_WASHING1_10,F200602,WASHING,1,10,binary,2.69425916671753,0.90466817659574,7.62456952843795,0.301959862133351,0.777611894504275
F200602_WASHING1_20,F200602,WASHING,1,20,binary,3.51070833206177,0.951778701866661,7.79387312585124,0.110792736643731,0.945404428090545
F200602_WASHING1_inf,F200602,WASHING,1,Inf,binary,4.5,0.999999999999998,7.77437774958252,0,1
F200602_WASHING2_-20,F200602,WASHING,2,-20,binary,0.312659531831741,0.258672034458032,4.20127528823764,1.59212978568112,0.0492866193675217
F200602_WASHING2_-10,F200602,WASHING,2,-10,binary,1.33044791221619,0.574662470698713,6.31484031873773,1.09942488692923,0.239601074381872
F200602_WASHING2_-5,F200602,WASHING,2,-5,binary,1.91271460056305,0.730372419646528,8.39797019039684,0.751463251224659,0.38495539565996
F200602_WASHING2_0,F200602,WASHING,2,0,binary,2.25770950317383,0.833967408442044,9.2926625290344,0.521342550911495,0.542916546036129
F200602_WASHING2_5,F200602,WASHING,2,5,binary,2.56336498260498,0.894324617974296,8.70111725874238,0.353460908359123,0.687815081406595
F200602_WASHING2_10,F200602,WASHING,2,10,binary,2.88759803771973,0.931269650579254,8.12862014398424,0.282413138554065,0.805054493586973
F200602_WASHING2_20,F200602,WASHING,2,20,binary,3.57884907722473,0.96797489136046,7.90440801716672,0.114318876436676,0.951661665650118
F200602_WASHING2_inf,F200602,WASHING,2,Inf,binary,4.5,0.999999999999998,7.77437774958252,0,1
F200602_WASHING3_-20,F200602,WASHING,3,-20,binary,1.61073756217957,0.242355973807547,3.95961635318314,1.44827116597415,0.00810421272112036
F200602_WASHING3_-10,F200602,WASHING,3,-10,binary,0.988335072994232,0.502355427325396,3.90849366686609,1.13385848423898,0.137355890114082
F200602_WASHING3_-5,F200602,WASHING,3,-5,binary,1.69877994060516,0.686645215079834,4.10251078581565,0.786086421353871,0.318927147104728
F200602_WASHING3_0,F200602,WASHING,3,0,binary,2.06163620948792,0.796532098109527,5.53025291837163,0.568772777446354,0.482142101630037
F200602_WASHING3_5,F200602,WASHING,3,5,binary,2.40529465675354,0.867759809256099,6.44364152870312,0.404871514495506,0.632527854463289
F200602_WASHING3_10,F200602,WASHING,3,10,binary,2.767897605896,0.914523336140608,7.24325670045249,0.29383947481431,0.774695322720737
F200602_WASHING3_20,F200602,WASHING,3,20,binary,3.46060609817505,0.962700544101087,7.70470466759379,0.108628381739219,0.946281517970811
F200602_WASHING3_inf,F200602,WASHING,3,Inf,binary,4.5,0.999999999999998,7.77437774958252,0,1
F200602_WASHING4_-20,F200602,WASHING,4,-20,binary,0.0465314015746117,0.265722444144912,4.27154921618607,1.5797245989509,0.0229454106188322
F200602_WASHING4_-10,F200602,WASHING,4,-10,binary,1.06617796421051,0.519491972307542,6.08602453179328,1.26984539994805,0.186216043255047
F200602_WASHING4_-5,F200602,WASHING,4,-5,binary,1.64761686325073,0.690599141403586,6.58773106639002,0.983739245913637,0.352919160692461
F200602_WASHING4_0,F200602,WASHING,4,0,binary,2.07980060577393,0.793478693981541,6.85046402540334,0.684555162742603,0.506824430466933
F200602_WASHING4_5,F200602,WASHING,4,5,binary,2.37138438224792,0.861067105095837,7.2258323106,0.474603971385424,0.646674996073752
F200602_WASHING4_10,F200602,WASHING,4,10,binary,2.66083407402039,0.900889128808984,7.5651951795457,0.357844648582333,0.761967642055724
F200602_WASHING4_20,F200602,WASHING,4,20,binary,3.38340830802917,0.95946639341161,7.78984380275993,0.176779130939751,0.932942905665465
F200602_WASHING4_inf,F200602,WASHING,4,Inf,binary,4.5,0.999999999999998,7.77437774958252,0,1
F200603_SNOW0_-20,F200603,SNOW,0,-20,binary,0.155589044094086,0.1760837101818,3.82928002748502,1.84680722572036,0.0268750898008166
F200603_SNOW0_-10,F200603,SNOW,0,-10,binary,0.668947815895081,0.407861601001974,5.3025020627425,1.70369721983088,0.105728351806146
F200603_SNOW0_-5,F200603,SNOW,0,-5,binary,1.12026250362396,0.576422317865945,7.50011014792785,1.46544024854344,0.242685100253705
F200603_SNOW0_0,F200603,SNOW,0,0,binary,1.65281498432159,0.757536017894259,9.14880589615557,1.16112944209832,0.402205862204795
F200603_SNOW0_5,F200603,SNOW,0,5,binary,2.12186694145203,0.881052955179383,10.8519791919158,0.807341609276239,0.587107564513071
F200603_SNOW0_10,F200603,SNOW,0,10,binary,2.46380639076233,0.941316523759436,12.1311883501224,0.592119609739024,0.728099768550229
F200603_SNOW0_20,F200603,SNOW,0,20,binary,3.18319058418274,0.986450233511565,12.5977923884898,0.304739107916726,0.944677308572244
F200603_SNOW0_inf,F200603,SNOW,0,Inf,binary,4.5,0.999999999999999,12.703837362351,0,1
F200603_SNOW1_-20,F200603,SNOW,1,-20,binary,0.298966377973557,0.146056467897417,4.51067983587247,1.84434822455938,0.0253216812864592
F200603_SNOW1_-10,F200603,SNOW,1,-10,binary,0.808124601840973,0.376296212481287,4.93923692009251,1.67482619757166,0.101003835169254
F200603_SNOW1_-5,F200603,SNOW,1,-5,binary,1.14868474006653,0.564992713584152,7.06394666910313,1.45525674125237,0.229882667387166
F200603_SNOW1_0,F200603,SNOW,1,0,binary,1.51137053966522,0.72231547670678,10.1074122358957,1.22145838589037,0.371008367216969
F200603_SNOW1_5,F200603,SNOW,1,5,binary,2.05233144760132,0.836120670933291,10.9879699220403,0.907272949831522,0.55686208917298
F200603_SNOW1_10,F200603,SNOW,1,10,binary,2.37074613571167,0.915531097548366,11.8866728687555,0.66246933719031,0.706348693850217
F200603_SNOW1_20,F200603,SNOW,1,20,binary,3.05594611167908,0.98673461068703,12.6326774075694,0.351924770241772,0.924690252496463
F200603_SNOW1_inf,F200603,SNOW,1,Inf,binary,4.5,0.999999999999999,12.703837362351,0,1
F200603_SNOW2_-20,F200603,SNOW,2,-20,binary,0.73283314704895,0.209589617579747,3.35963998642372,1.83070087414809,0.0219681896297766
F200603_SNOW2_-10,F200603,SNOW,2,-10,binary,0.68079274892807,0.374501730842141,4.5783157028436,1.66104304398676,0.0835974882654864
F200603_SNOW2_-5,F200603,SNOW,2,-5,binary,1.20548522472382,0.565503717442625,4.94021673855047,1.44500983911483,0.198773382752099
F200603_SNOW2_0,F200603,SNOW,2,0,binary,1.56116771697998,0.711075965322804,6.93570295787111,1.17570106052052,0.380112178432927
F200603_SNOW2_5,F200603,SNOW,2,5,binary,1.92765045166016,0.854428404956608,9.50477432559711,0.920477388955229,0.558496300382659
F200603_SNOW2_10,F200603,SNOW,2,10,binary,2.306232213974,0.924173979607561,11.2480150187028,0.685005911264277,0.712706153208952
F200603_SNOW2_20,F200603,SNOW,2,20,binary,3.10557198524475,0.98383531815802,12.3255650519314,0.335570536668019,0.939933442715441
F200603_SNOW2_inf,F200603,SNOW,2,Inf,binary,4.5,0.999999999999999,12.703837362351,0,1
F200603_SNOW3_-20,F200603,SNOW,3,-20,binary,0.175132542848587,0.14224299902975,3.47204895630622,1.88585196522197,0.00312314365496469
F200603_SNOW3_-10,F200603,SNOW,3,-10,binary,0.627513527870178,0.376969886463783,4.8624131949845,1.69100619092657,0.0258350035264816
F200603_SNOW3_-5,F200603,SNOW,3,-5,binary,1.03890931606293,0.540888265225966,7.17695159804279,1.47195877321776,0.206405500212216
F200603_SNOW3_0,F200603,SNOW,3,0,binary,1.62836396694183,0.729139552845764,8.87305501461519,1.115346653551,0.398964821876295
F200603_SNOW3_5,F200603,SNOW,3,5,binary,2.02061104774475,0.857605028820138,10.9339110070197,0.869885977879104,0.557225269687674
F200603_SNOW3_10,F200603,SNOW,3,10,binary,2.40874052047729,0.929875432051002,12.259441222395,0.63332175857552,0.704673807011411
F200603_SNOW3_20,F200603,SNOW,3,20,binary,3.20744132995605,0.987021407145254,12.6691645308375,0.303637874578494,0.932824442305366
F200603_SNOW3_inf,F200603,SNOW,3,Inf,binary,4.5,0.999999999999999,12.703837362351,0,1
F200603_SNOW4_-20,F200603,SNOW,4,-20,binary,0.99946802854538,0.1733963337083,3.34929610032731,1.74084621511205,0.00909343150617687
F200603_SNOW4_-10,F200603,SNOW,4,-10,binary,0.801422834396362,0.372630376053654,3.71098792465075,1.62870991231974,0.056648951397054
F200603_SNOW4_-5,F200603,SNOW,4,-5,binary,1.06735277175903,0.507725405423815,4.7150138042643,1.46417109736932,0.16064412301397
F200603_SNOW4_0,F200603,SNOW,4,0,binary,1.47423267364502,0.668848891798135,5.77211273917943,1.09263499429193,0.346400294296259
F200603_SNOW4_5,F200603,SNOW,4,5,binary,1.83262538909912,0.804484607025679,8.6146094206603,0.881418986060238,0.51842477508045
F200603_SNOW4_10,F200603,SNOW,4,10,binary,2.185138463974,0.905224909403635,10.8047060383203,0.683879860689102,0.674444373696196
F200603_SNOW4_20,F200603,SNOW,4,20,binary,3.04415822029114,0.978677214102167,12.3916359988803,0.331441664127605,0.922332059285157
F200603_SNOW4_inf,F200603,SNOW,4,Inf,binary,4.5,0.999999999999999,12.703837362351,0,1
F200603_VACUUM0_-20,F200603,VACUUM,0,-20,binary,0.556132197380066,0.298002993328459,4.31096251850003,1.79014084653165,0.0346325460857228
F200603_VACUUM0_-10,F200603,VACUUM,0,-10,binary,1.06573414802551,0.50574755460783,4.6027243797435,1.61520040873895,0.201260346503385
F200603_VACUUM0_-5,F200603,VACUUM,0,-5,binary,1.36439347267151,0.624952387456424,5.63478034142756,1.40156276356463,0.306587948227407
F200603_VACUUM0_0,F200603,VACUUM,0,0,binary,1.67156112194061,0.745406249976833,8.10071229521301,1.18900514526699,0.433701992180445
F200603_VACUUM0_5,F200603,VACUUM,0,5,binary,1.93090796470642,0.852061331796162,10.1745767193222,0.962793410515259,0.574714240565049
F200603_VACUUM0_10,F200603,VACUUM,0,10,binary,2.202068567276,0.915367501672586,11.413759362068,0.756816865220127,0.692551216711155
F200603_VACUUM0_20,F200603,VACUUM,0,20,binary,2.88926577568054,0.982094225944907,12.4427452533299,0.407856657517636,0.873606404579158
F200603_VACUUM0_inf,F200603,VACUUM,0,Inf,binary,4.5,0.999999999999999,12.703837362351,0,1
F200603_VACUUM1_-20,F200603,VACUUM,1,-20,binary,0.638035774230957,0.337518707246494,2.35415310846008,1.79646941249603,0.0248133612941449
F200603_VACUUM1_-10,F200603,VACUUM,1,-10,binary,1.06778967380524,0.532291999737096,3.20854006303438,1.54784214995343,0.190578185001764
F200603_VACUUM1_-5,F200603,VACUUM,1,-5,binary,1.44862747192383,0.630943445280512,3.98488914930174,1.41711384503851,0.289487495234254
F200603_VACUUM1_0,F200603,VACUUM,1,0,binary,1.67118048667908,0.73910501555304,6.31657383179494,1.2656447991545,0.400894867416951
F200603_VACUUM1_5,F200603,VACUUM,1,5,binary,1.87261974811554,0.837577704930761,9.03639834295649,1.08357371649287,0.537327470462106
F200603_VACUUM1_10,F200603,VACUUM,1,10,binary,2.13326644897461,0.915042496904088,11.0342647940216,0.856478374129811,0.665984566789638
F200603_VACUUM1_20,F200603,VACUUM,1,20,binary,2.82461214065552,0.985471008710477,12.5013064168146,0.480233244868586,0.838154839902534
F200603_VACUUM1_inf,F200603,VACUUM,1,Inf,binary,4.5,0.999999999999999,12.703837362351,0,1
F200603_VACUUM2_-20,F200603,VACUUM,2,-20,binary,0.314621180295944,0.260954286206826,3.35457789454001,1.79146831435893,0.0274512884459091
F200603_VACUUM2_-10,F200603,VACUUM,2,-10,binary,0.817839622497559,0.455268966842707,3.3495655764355,1.57848407650388,0.161433745531839
F200603_VACUUM2_-5,F200603,VACUUM,2,-5,binary,1.14289021492004,0.557407243610186,3.93732111018718,1.44716748920847,0.259818431963187
F200603_VACUUM2_0,F200603,VACUUM,2,0,binary,1.48025321960449,0.685850675909519,5.54445129987201,1.27487427471379,0.38976686032958
F200603_VACUUM2_5,F200603,VACUUM,2,5,binary,1.78063380718231,0.805985563011133,8.10440603191414,1.0963692629965,0.537133254457705
F200603_VACUUM2_10,F200603,VACUUM,2,10,binary,2.12311816215515,0.898425165985831,10.4663923706879,0.848031181259171,0.665334551739209
F200603_VACUUM2_20,F200603,VACUUM,2,20,binary,2.83661961555481,0.976251579187365,12.4762474409757,0.427950994376195,0.853838550381202
F200603_VACUUM2_inf,F200603,VACUUM,2,Inf,binary,4.5,0.999999999999999,12.703837362351,0,1
F200603_VACUUM3_-20,F200603,VACUUM,3,-20,binary,0.818413734436035,0.349121085521853,1.67270273228413,1.81416031747867,0.0465987829109493
F200603_VACUUM3_-10,F200603,VACUUM,3,-10,binary,1.10614359378815,0.497466202242816,2.08783791065873,1.65327711264708,0.163984355343393
F200603_VACUUM3_-5,F200603,VACUUM,3,-5,binary,1.30997920036316,0.591843763259,2.96058974527066,1.51720723975048,0.267698186078344
F200603_VACUUM3_0,F200603,VACUUM,3,0,binary,1.50381374359131,0.692323249972199,5.07584686634151,1.35945631094346,0.391144497872248
F200603_VACUUM3_5,F200603,VACUUM,3,5,binary,1.69780194759369,0.789371411659096,8.10056804663987,1.16580886609444,0.530030308489403
F200603_VACUUM3_10,F200603,VACUUM,3,10,binary,1.97141933441162,0.878336229839897,10.4915837468359,0.932730556275096,0.65100206607368
F200603_VACUUM3_20,F200603,VACUUM,3,20,binary,2.65068602561951,0.974796726720415,12.2849306975514,0.515660128997899,0.823743635249066
F200603_VACUUM3_inf,F200603,VACUUM,3,Inf,binary,4.5,0.999999999999999,12.703837362351,0,1
F200603_VACUUM4_-20,F200603,VACUUM,4,-20,binary,1.7675758600235,0.265978976702369,2.63073232852847,1.85113451998697,0.0252656714680081
F200603_VACUUM4_-10,F200603,VACUUM,4,-10,binary,1.11315274238586,0.486457883564681,3.07827126092254,1.69166169381483,0.210858119683479
F200603_VACUUM4_-5,F200603,VACUUM,4,-5,binary,1.35873019695282,0.60961612004386,4.42488509010154,1.55043466438778,0.316961131814747
F200603_VACUUM4_0,F200603,VACUUM,4,0,binary,1.63736832141876,0.724812740867109,7.03835028964774,1.34603232598623,0.448151059720181
F200603_VACUUM4_5,F200603,VACUUM,4,5,binary,1.8999832868576,0.82954976500292,9.59789628339192,1.16090758780161,0.58208796549526
F200603_VACUUM4_10,F200603,VACUUM,4,10,binary,2.20368623733521,0.912844584504241,11.0891863426434,0.909748844381081,0.685246282531223
F200603_VACUUM4_20,F200603,VACUUM,4,20,binary,2.82898879051208,0.986147207492974,12.3309797903114,0.45666944463182,0.839220851193837
F200603_VACUUM4_inf,F200603,VACUUM,4,Inf,binary,4.5,0.999999999999999,12.703837362351,0,1
F200603_WASHING0_-20,F200603,WASHING,0,-20,binary,0.529095768928528,0.34057773170487,4.63715813852266,1.36504174420487,0.058821125960264
F200603_WASHING0_-10,F200603,WASHING,0,-10,binary,1.33266544342041,0.623213229911146,7.25241170311419,1.01352424922541,0.327087754476373
F200603_WASHING0_-5,F200603,WASHING,0,-5,binary,1.77939486503601,0.785577546907126,10.9897323375742,0.736745466999991,0.553422888274088
F200603_WASHING0_0,F200603,WASHING,0,0,binary,2.22976779937744,0.867135311178861,12.37693808241,0.585017613529297,0.711605278667033
F200603_WASHING0_5,F200603,WASHING,0,5,binary,2.63691759109497,0.927778364834365,12.7457501099894,0.422521585114178,0.845501425732592
F200603_WASHING0_10,F200603,WASHING,0,10,binary,3.12786483764648,0.951539253683554,12.8472013537976,0.268381101266897,0.954676405122031
F200603_WASHING0_20,F200603,WASHING,0,20,binary,3.80586504936218,0.986109950738208,12.6647331333917,0.13217533488044,0.998762995982518
